,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,number
0,0.0677417367696762,1583.2415097017165,1584.7795718853192,2922.886029411765,0.0857415492238562,-342.9494323730469,103.74366760253906,-2.627281427383423,14.59347152709961,4.462871074676514,4.172235012054443,-24.685630798339844,-7.876496315002441,-12.696106910705566,-8.767468452453613,-16.070720672607422,-9.784520149230955,-3.417569160461426,-9.650214195251465,-1.1177526712417605,-1.5162630081176758,-5.085273742675781,-5.877716541290283,-5.629133701324463,-10.885327339172363,0
1,0.0981662794947624,1293.4643563616812,1548.168413512839,2561.782816247531,0.0575830188346501,-238.4589080810547,149.86801147460938,-18.87614631652832,37.51034164428711,8.290294647216797,-6.852692604064941,-11.330445289611816,-14.150165557861328,-12.245610237121582,-0.6879415512084961,-6.381022930145264,-2.243450403213501,-5.709062576293945,-14.341792106628418,0.551257312297821,-10.173235893249512,-10.937544822692873,-3.477022409439087,-10.521367073059082,-6.171451091766357,1
